food,chemical,measurement,amount,variance,units,num_samples,variation,part,preparation,location,method,PMID,source,Sample_preparation
garlic,Se-methylselenocysteine,mean,45.15,0.7,ug/g,3,garlic 3,Bulb,,,HPLC-HG-AFS analysis.,28249719,https://www.sciencedirect.com/science/article/pii/S0021967317302832?via%3Dihub,"Digested with  HNO3, H2O2_or HCl depending on the complexity of the samples. Prior to the determination, Se(VI) was reduced to Se(IV) with 3_mL of 6.0_mol_L_1_HCl, while heating at 100_çC by 7_min. Finally, the samples were filtered, adjusted to 20% (v/v) HCl and diluted to 50_mL in a volumetric flask with ultrapure water."
garlic,Se-methylselenocysteine,mean,23.85,0.3275,ug/g,3,garlic 4,Bulb,,,HPLC-HG-AFS analysis.,28249719,https://www.sciencedirect.com/science/article/pii/S0021967317302832?via%3Dihub,"Digested with  HNO3, H2O2_or HCl depending on the complexity of the samples. Prior to the determination, Se(VI) was reduced to Se(IV) with 3_mL of 6.0_mol_L_1_HCl, while heating at 100_çC by 7_min. Finally, the samples were filtered, adjusted to 20% (v/v) HCl and diluted to 50_mL in a volumetric flask with ultrapure water."
garlic,barium,mean,0.52,0.1,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,calcium,mean,1800,110.8,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,copper,mean,2.53,0.21,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,iron,mean,23.1,1.16,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,potassium,mean,5920,36.8,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,magnesium,mean,269.7,5.81,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,manganese,mean,10.39,0.7,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,sodium,mean,98.56,4.69,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,selenium,mean,0.24,0.43,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,zinc,mean,17.63,1.77,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,nickel,mean,0.05,0.01,mg/kg,10,,Bulb,,Nubia,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,barium,mean,0.55,0.12,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,calcium,mean,1723,92.57,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,copper,mean,2.84,0.1,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,iron,mean,20.76,0.9,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,potassium,mean,7154,178.57,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,magnesium,mean,254.4,8.58,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,manganese,mean,13.08,0.41,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,sodium,mean,110.9,7.45,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,selenium,mean,0.22,0.02,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,zinc,mean,18.84,2.84,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,nickel,mean,0.05,0.01,mg/kg,10,,Bulb,,Dattilo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,barium,mean,0.86,0.11,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,calcium,mean,1740,138.67,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,copper,mean,3.26,0.19,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,iron,mean,24.1,0.72,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,potassium,mean,6253,277.79,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,magnesium,mean,264.02,4.72,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,manganese,mean,13.25,0.46,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,sodium,mean,114.43,10.07,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,selenium,mean,0.15,0.02,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,zinc,mean,16.56,2.01,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,nickel,mean,0.04,0.01,mg/kg,10,,Bulb,,Culcasi,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,barium,mean,0.69,0.13,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,calcium,mean,1823,119.86,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,copper,mean,3.11,0.13,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,iron,mean,15.67,1.44,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,potassium,mean,7041,141.28,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,magnesium,mean,282.95,10.3,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,manganese,mean,13.34,0.79,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,sodium,mean,97.06,3.07,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,selenium,mean,0.17,0.41,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,zinc,mean,15.31,1.44,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,nickel,mean,0.05,0.01,mg/kg,10,,Bulb,,Verderame,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,barium,mean,0.21,0.02,mg/kg,10,,Bulb,,Alcamo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,calcium,mean,1274,235.94,mg/kg,10,,Bulb,,Alcamo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
garlic,copper,mean,0.95,0.06,mg/kg,10,,Bulb,,Alcamo,Inductively coupled plasma mass spectrometry (ICP- MS),28231115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5224572/,"fresh garlic was digested with 8 mL of HNO3_(65%_v/v) and 2 mL of H2O2_(30%_v/v) in acid-prewashed PTFE vessels, then diluted in deionized water._"
